Region,Decade,Age_Bin,dbh_best_dist,dbh_w_aic,dbh_g_aic,dbh_ln_aic,ht_best_dist,ht_w_aic,ht_g_aic,ht_ln_aic
Southland,2010s,9,Gamma,-387.23416457238955,-395.53707714252033,-393.48447078241196,Lognormal,-260.7678827650276,-315.9832855861459,-324.505361749145
Southland,2010s,10,Lognormal,-236.60050614012417,-264.40721803263403,-266.32481466243934,Lognormal,-255.42383384061372,-277.14919104974126,-278.89545331042444
Southland,2010s,11,Lognormal,-229.24614947455055,-244.56329342354022,-244.7660322956528,Gamma,-247.2554084416123,-255.90174485880317,-254.46701086490953
Southland,2010s,12,Lognormal,-256.1689690192721,-281.1816951619184,-281.9374643623847,Lognormal,-256.97103307444473,-277.1629807477474,-277.5040284772943
Southland,2010s,13,Gamma,-456.7293667422264,-483.7151954665778,-483.45415013418915,Gamma,-446.65807863832794,-469.3425842229734,-464.03369861583946
Southland,2010s,14,Gamma,-280.41405975001095,-292.6116893841985,-290.18509168198256,Gamma,-259.35937818519295,-265.051663403461,-262.21962905251564
Southland,2010s,15,Lognormal,-268.533818264681,-281.3368828663525,-281.36761123291353,Lognormal,-230.19212918009137,-247.25585567132265,-248.02290954434417
Southland,2010s,16,Gamma,-847.8712577843297,-853.0600441198087,-841.6344537113098,Weibull,-782.1046706397241,-729.5197794744768,-713.8501670790481
Southland,2010s,17,Weibull,-738.7441719042572,-723.7178082908994,-708.9213054376069,Weibull,-683.7806481498295,-681.4011274392249,-671.7265702319509
Southland,2010s,18,Gamma,-711.4975511672371,-737.9908325748423,-734.8806287207627,Lognormal,-661.743054417476,-728.19978918239,-732.3331243636624
Southland,2010s,19,Gamma,-582.658277568708,-598.2938379372223,-592.4923850606191,Gamma,-549.8911531057945,-580.3405247770264,-575.3374404374974
Southland,2010s,20,Gamma,-496.8215866210697,-525.0779526678833,-524.9704168976893,Gamma,-576.8381030588557,-605.033174787402,-603.4481988719944
Southland,2010s,21,Weibull,-455.16564839422375,-440.5254452276417,-428.35587177307167,Gamma,-498.8628366174809,-522.4336683008445,-520.7672150038758
Southland,2010s,22,Gamma,-715.1769400842722,-735.5736129354485,-728.5521189218688,Gamma,-760.4781419983846,-792.1748738769681,-787.5510030553736
Southland,2010s,23,Gamma,-313.13198417997546,-332.60269190747374,-331.5318438423658,Weibull,-331.01584040257353,-324.0547180994352,-318.0667006278552
Southland,2010s,24,Gamma,-582.4880810998425,-592.2012377356056,-586.2144035997246,Gamma,-668.8305419671876,-680.4182888182291,-677.6273979912979
Southland,2010s,25,Weibull,-600.9168865593356,-591.2777736223401,-576.5075938879538,Weibull,-862.5533902983473,-858.1603075775671,-849.8197613259834
Southland,2010s,26,Gamma,-590.7495849136343,-619.7089941541893,-616.7421078061436,Gamma,-690.4359461220431,-696.7562140718887,-692.2015533362413
Southland,2010s,27,Weibull,-400.7045441663896,-396.1612498930376,-389.18170521230564,Weibull,-465.73946298296477,-465.04207536627047,-461.6051485303319
Southland,2010s,28,Gamma,-312.19947173485,-318.705117535055,-315.05947097905477,Lognormal,-276.8054477603791,-291.90860153409363,-292.2526004257595
Southland,2010s,29,Lognormal,-292.44833658703965,-318.3185813218059,-319.697313899046,Weibull,-280.9321838704022,-204.69505119207287,-174.59124836064078
Southland,2010s,30,Gamma,-200.3106388745192,-203.19271485906594,-199.98925277226505,Weibull,-207.73519034146798,-204.87353493890433,-201.53997830473224
Southland,2010s,31,Lognormal,-111.35104492315082,-122.05578072763613,-122.12373351406504,Weibull,-84.30120828520265,-64.44978552875622,-51.59662521216576
Southland,2010s,32,Weibull,-191.73509633550566,-186.86441254872105,-182.52843572980706,Gamma,-236.87269984654444,-246.87230150496055,-246.64751397480302
Southland,2010s,33,Weibull,-22.475379557404057,-19.210643974550138,-18.266079325661906,Lognormal,-21.376991394804698,-22.316809504486383,-22.347602597394797
Southland,2020s,9,Lognormal,-22.409884151033985,-23.578452590893857,-23.67453606769217,Gamma,-36.942495353687725,-37.489312452975966,-37.44806771949756
Southland,2020s,10,Gamma,-56.6024233577222,-58.82644844534646,-58.172586131295255,Gamma,-81.60773919375774,-81.9577107125137,-81.42567896398015
Southland,2020s,12,Lognormal,-81.00812661499154,-90.21875082347728,-90.76825813261769,Lognormal,-78.34009619030147,-82.25520761421632,-82.37504436405092
Southland,2020s,13,Gamma,-88.12661634180265,-88.82876302324324,-88.29522266024473,Weibull,-53.17244538561214,-47.671769726369064,-45.39820088861824
Southland,2020s,14,Gamma,-71.70616031269442,-72.44116833737303,-70.9813072535477,Weibull,-89.03807672202382,-84.11855420072582,-82.87972751263801
Southland,2020s,15,Weibull,-260.42720077440606,-256.4254854518505,-252.2467745595036,Lognormal,-271.2544478852794,-289.558745985749,-289.75180300953264
Southland,2020s,16,Lognormal,-56.72039732782825,-60.49239749405902,-60.57172544030834,Lognormal,-34.75821676503715,-41.65160708376054,-42.773780995284646
Southland,2020s,17,Gamma,-396.49035362545766,-424.42071189922217,-424.40626353587027,Gamma,-496.5814655126513,-509.42706598383324,-507.9399402337276
Southland,2020s,18,Weibull,-337.79053847700925,-314.5447480648443,-304.614404050878,Gamma,-415.3429903042544,-429.5686454788912,-427.27680461058293
Southland,2020s,19,Weibull,-87.77720920476106,-83.57704892227245,-80.92490355338886,Gamma,-119.87460938173938,-120.3060070415699,-119.78460554001529
Southland,2020s,20,Weibull,-153.27638599041853,-147.20760561732865,-144.27218169342882,Gamma,-153.07795323149853,-153.25198926914396,-152.371824352504
Southland,2020s,21,Gamma,-155.32649202877167,-159.07416072652038,-158.09640146211032,Gamma,-142.75897635646288,-151.15143589509904,-150.85677017232098
Southland,2020s,22,Weibull,-211.66696540787188,-205.6314299174101,-202.12909133826062,Weibull,-246.97758451156807,-246.73470450739555,-244.35447847122248
Southland,2020s,23,Gamma,-58.209933132790304,-59.49149413625847,-59.44531845070109,Lognormal,-65.34202186221496,-69.79988368552017,-69.9153737434174
Southland,2020s,24,Weibull,-266.18465437109836,-265.65394533744035,-262.1500038013804,Lognormal,-257.1643431942656,-281.68336036108326,-282.58936714921344
Southland,2020s,25,Gamma,-282.0872671894867,-290.4373906529002,-288.22353368157644,Gamma,-224.29527373717085,-231.94624415715055,-225.67811934057087
Southland,2020s,26,Weibull,-141.6998619088838,-134.06524684969105,-130.12673097435962,Weibull,-137.66345538632285,-137.47041082021047,-136.09938173750876
Southland,2020s,27,Gamma,-194.7688401018765,-195.88870087783442,-193.58921470030424,Gamma,-251.645333859813,-253.10862121124444,-251.5500604239134
Southland,2020s,28,Weibull,-86.53103783148433,-83.99517510143804,-81.18356299632518,Gamma,-101.76885164921593,-105.67018458209789,-105.2063211103106
Southland,2020s,29,Lognormal,-25.312171211118304,-27.897552218710135,-28.126931947578967,Gamma,-48.756017862417025,-50.472055640392824,-50.45692996336131
Southland,2020s,30,Gamma,-52.91783497848256,-54.6735359855539,-54.515139905905095,Weibull,-84.11914830997493,-80.00242521763224,-79.18151452899517
Southland,2020s,31,Weibull,-33.81857343213052,-31.71362111578822,-30.128321380817404,Weibull,-49.31905062363563,-38.462025000677556,-35.921742071056634
Southland,2020s,32,Lognormal,-48.73623466226084,-55.431651689247694,-56.138364065594395,Weibull,-108.0488902704415,-106.7106208593092,-106.1320101140447
Southland,2020s,33,Gamma,-73.94442931045319,-77.69768159325223,-77.47036872190273,Weibull,-94.69606986559012,-90.3714108764404,-88.08970350787803
Southland,2020s,36,Weibull,-14.291057656096982,-14.155682461960094,-13.92397403957684,Gamma,-35.835720872384364,-35.99104427996504,-35.87441271422773
Taupo,1950s,14,Lognormal,-179.18676474147097,-188.21302516503803,-188.77042410971058,Gamma,-238.47861416332157,-245.5612345680628,-245.2667834320832
Taupo,1950s,15,Lognormal,-93.65696383846635,-99.47533063066115,-100.04694807729726,Gamma,-101.53962794825557,-103.3624601131334,-102.67196785170638
Taupo,1950s,17,Weibull,-84.56590367996371,-81.55176378984315,-79.26497174265877,Weibull,-112.42710787890161,-103.74988841603722,-102.18446411656471
Taupo,1950s,18,Weibull,-85.80838653811747,-84.03887875094829,-81.92271743084896,Lognormal,-86.4512519397194,-90.27408518140882,-90.50421526666378
Taupo,1950s,20,Weibull,-215.96463013869482,-189.85134780622124,-169.75860159196642,Weibull,-292.0902148046049,-242.51377814070128,-228.10907124684007
Taupo,1960s,6,Gamma,-256.71598737439615,-259.0694327185923,-257.4668839655918,Gamma,-374.5616929871017,-384.0028935219703,-383.5141622913039
Taupo,1960s,7,Weibull,-55.822500627361165,-53.01479868807731,-52.16800080602067,Weibull,-52.285904980522474,-51.28217077400572,-50.812486049013586
Taupo,1960s,23,Weibull,-210.4535877001863,-171.28840518734788,-144.5661830130176,Weibull,-280.5018348700718,-207.0117372601352,-188.56039440175311
Taupo,1960s,25,Weibull,-251.7834373424734,-234.42870548326306,-222.98128284125372,Weibull,-378.83877766583004,-349.6946280828283,-343.12095565023037
Taupo,1960s,27,Weibull,-245.06946879798622,-224.89916120613427,-212.2190119154634,Weibull,-358.9231895231742,-324.80295583163917,-318.119979140669
Taupo,1960s,29,Weibull,-156.42355729186198,-150.78670460567216,-146.06367899335808,Weibull,-284.4415055303879,-279.6293770443983,-277.503614610277
Taupo,1960s,31,Weibull,-156.91663048639106,-148.97132088828914,-143.44090250867515,Weibull,-277.4846052430358,-271.9837366567973,-269.9472222236561
Taupo,1970s,0,Lognormal,NA,NA,-491.34546840459547,Gamma,-126.79342585931462,-128.8678293871386,-113.23579327913484
Taupo,1970s,1,Lognormal,-3482.5345447901495,-3455.3875607088617,-4320.001252395209,Gamma,-1105.6015933090027,-1193.6838545317162,-1192.4184528126245
Taupo,1970s,2,Gamma,-1077.5869293621236,-1088.6664110541542,-908.3598201203637,Gamma,-1243.620460787093,-1279.7913037444746,-1217.5109518170138
Taupo,1970s,3,Weibull,-3411.4525193963973,-2676.3397068636946,-1061.0632838135243,Gamma,-6379.536986956887,-6404.0033765302105,-6135.26714986319
Taupo,1970s,4,Weibull,-4592.9370548729175,-3422.921515888977,-1843.973642340166,Gamma,-6858.499340982638,-6882.0222348423895,-6610.44000741484
Taupo,1970s,5,Weibull,-6735.96365491217,-6142.801431989132,-5328.493777857001,Gamma,-9667.346046670507,-9830.797663517738,-9617.188387096805
Taupo,1970s,6,Weibull,-6795.927120834673,-6418.950750720045,-6007.011010228435,Gamma,-8833.688068207706,-9121.142744282464,-9001.01638300722
Taupo,1970s,7,Weibull,-5547.469804998318,-5492.335445395416,-5342.653431500544,Gamma,-4542.846546692252,-4691.67126242638,-4669.691077870117
Taupo,1970s,8,Weibull,-12312.651671957838,-11842.884222907038,-11523.557171170618,Weibull,-9094.64852848351,-9046.68470189163,-8932.63756096013
Taupo,1970s,9,Gamma,-4692.183214866425,-4840.1573716640405,-4807.889969882305,Gamma,-3343.5853193092066,-3487.7593838537937,-3483.4138737841013
Taupo,1970s,10,Gamma,-2810.526441961242,-2898.8635908650945,-2874.0118922589445,Gamma,-2247.4319958451147,-2314.236495967364,-2293.613051931824
Taupo,1970s,11,Gamma,-3106.8504150695203,-3134.981406835125,-3098.122276706404,Gamma,-2274.108324338482,-2388.2777875336983,-2378.0913524738276
Taupo,1970s,12,Weibull,-1899.0857671327399,-1846.412114791283,-1803.5869980643326,Gamma,-1720.3934597450097,-1767.8368495794275,-1756.1546729069391
Taupo,1970s,13,Weibull,-1257.8372694713526,-1216.4210464284524,-1187.0909327010347,Weibull,-1073.7965188749429,-1050.2986938394233,-1033.2769467124206
Taupo,1970s,14,Weibull,-1190.7175311546216,-1173.02369938347,-1148.9407465641798,Weibull,-1091.8206855524609,-1004.5212101386004,-975.0612722732357
Taupo,1970s,15,Weibull,-1023.5504290935312,-978.4556244085672,-945.4132381238105,Weibull,-1163.723165510899,-1133.166423373852,-1116.2068696256604
Taupo,1970s,16,Weibull,-871.641497553097,-807.6618050173101,-765.9987668538421,Weibull,-950.4131817140848,-869.9472015005222,-841.9027103253549
Taupo,1970s,17,Gamma,-511.49154639912115,-530.0158246763212,-527.0020012253128,Gamma,-732.8214523606554,-758.902261084504,-757.8710709431773
Taupo,1970s,18,Gamma,-294.3167175532594,-302.5392478453646,-301.5283171677915,Lognormal,-293.66777359981563,-308.53216270469824,-308.71568095345776
Taupo,1970s,19,Weibull,-154.35550709006827,-152.27068682062986,-150.43312757401657,Gamma,-185.7252640445424,-195.12361857470842,-195.04488466345617
Taupo,1970s,20,Gamma,-33.0264835529547,-33.13286839906229,-33.11895920423538,Weibull,-41.22715816014414,-41.00941544691821,-40.99076814501204
Taupo,1970s,21,Lognormal,-59.736187509971856,-64.40229982592052,-64.88448887832041,Lognormal,-81.28853706576785,-84.49346328026596,-84.57999440465399
Taupo,1970s,22,Lognormal,-91.10397960004637,-96.65133840128551,-97.04095821394873,Gamma,-129.5048787250278,-132.78946339274245,-132.77514481499344
Taupo,1970s,23,Gamma,-74.94818197321409,-77.46323349728219,-77.45110618253845,Gamma,-91.83841372483296,-93.85441077315048,-93.62174636062694
Taupo,1970s,24,Gamma,-21.19263525152506,-21.89862106557641,-21.894726186960465,Weibull,-31.155042248523785,-30.606707444347776,-30.551685835042548
Taupo,1970s,25,Gamma,-18.911656060651325,-19.17380247626215,-19.100324893077886,Weibull,-27.878651505243997,-27.487233215434404,-27.45003105820696
