Region,Decade,Age_Bin,dbh_shape,dbh_scale,ht_shape,ht_scale
Bay of Plenty,2020s,14,5.525671341269817,0.7039567418791586,5.358667411853816,0.7329755451794471
Bay of Plenty,2020s,15,5.406202132903456,0.7132277654242833,7.165850169514123,0.8137192276897631
Bay of Plenty,2020s,16,6.006389367342264,0.7289281766900726,13.316292294734609,0.7312242750342116
Bay of Plenty,2020s,17,5.134085534637615,0.6918641876187412,11.463413687477553,0.6178400893627749
Bay of Plenty,2020s,18,5.500895409197531,0.6736875325705716,12.563384413967405,0.6655078737904031
Bay of Plenty,2020s,19,6.828375989699428,0.7024275985250128,7.188786757968499,0.6125047989061528
Bay of Plenty,2020s,20,5.333036317121559,0.7030426424547106,9.142278435858124,0.6783817469941676
Bay of Plenty,2020s,21,6.711372226736935,0.647244830946432,8.704084370257785,0.821616820115902
Bay of Plenty,2020s,22,5.4921646304441545,0.7001850532048286,10.615508465437866,0.8586204842345457
Bay of Plenty,2020s,23,6.03004526502633,0.7209129327447077,7.347617973038556,0.7386676400715095
Bay of Plenty,2020s,24,6.135354923991585,0.6675651696059112,8.438426445046144,0.8116477544074031
Bay of Plenty,2020s,25,5.673827795448836,0.6863198874770378,12.871969100258639,0.8373289168499456
Bay of Plenty,2020s,26,8.155618413079294,0.8117775848275596,12.129616134195103,0.85575786437099155
Bay of Plenty,2020s,27,6.707140448978725,0.7585544719326347,8.844498522393133,0.8029992895924838
Bay of Plenty,2020s,28,6.4061486596103085,0.8014307452464877,19.259107681619497,0.9261806540666926
Bay of Plenty,2020s,30,7.015223864864286,0.8046453799609268,10.344786213129538,0.8671253335605902
Canterbury,1940s,20,4.876427439427002,0.4120610853501612,9.520396119951666,0.636219211148206
Canterbury,1950s,9,5.009236210831007,0.24265456872677343,7.19746136264024,0.5916051130474198
Canterbury,1950s,11,5.440201352243236,0.31526419002841455,8.723050460665867,0.6772221418744933
Canterbury,1950s,13,5.332295132823269,0.38364494855589054,7.210174644276239,0.4855711028900744
Canterbury,1950s,14,6.6795840608376,0.41339284284810024,7.475448149947677,0.644832942178651
Canterbury,1950s,16,6.568959240440924,0.47461609502213764,8.611105545181385,0.7800204133878895
Canterbury,1950s,17,8.673185447207494,0.49116578460298776,21.501452286967783,0.7356700431363364
Canterbury,1950s,18,6.207229382885355,0.3373411103598359,11.136573551000323,0.5467918854866324
Canterbury,1950s,19,8.519235701976836,0.5249311649309791,14.681281044412989,0.6162635919091878
Canterbury,1950s,20,4.819285044177952,0.3798320248935426,11.992543732833877,0.6884599675511284
Canterbury,1950s,21,5.066817303304754,0.41768303935052636,11.583649610621201,0.5575148543850097
Canterbury,1950s,23,8.94611967599616,0.525415286624189,23.325580481977603,0.7095009013299445
Canterbury,1950s,24,5.379320674842021,0.36922292816840696,11.162401682687136,0.5534535154912084
Canterbury,1950s,26,6.897626002974356,0.4441731139213495,13.887882604161966,0.6939823148162023
Canterbury,1950s,30,5.42173097223927,0.5414974781203192,13.766069649565978,0.856503331539473
Canterbury,1960s,7,3.218752914319275,0.19198314588545162,4.796318522802927,0.3613003685458215
Canterbury,1960s,8,4.206429627127015,0.22064944410784332,6.716517653840369,0.35534414589446894
Canterbury,1960s,9,4.08943835592334,0.15961719169638067,4.874547299301549,0.3797169707585275
Canterbury,1960s,10,4.51714711110648,0.24668509086584664,5.209595532364956,0.48143150204068635
Canterbury,1960s,11,3.3182456731494456,0.25709305381752595,4.429872754856095,0.5880773570882749
Canterbury,1960s,12,4.032173700721428,0.33309107967676077,5.394126571403962,0.5827825909250522
Canterbury,1960s,13,4.043562038787454,0.33451319652904177,5.448637715497122,0.5144212978911313
Canterbury,1960s,14,4.284124015236926,0.3690282926554263,9.613561173470849,0.532320501901413
Canterbury,1960s,15,3.740799071569091,0.3646196705635142,6.446366817062916,0.6132635321139173
Canterbury,1960s,16,4.313892162381626,0.4223133509935397,9.428514773724812,0.5886394795309594
Canterbury,1960s,17,5.5057815770131135,0.39884611852550333,12.029467222185755,0.63674375992632
Canterbury,1960s,18,5.194957866077592,0.3724609501416599,8.210442234834604,0.5783021806930426
Canterbury,1960s,20,4.022621794587279,0.3551017529420946,7.073362677702725,0.5964073987848448
Canterbury,1960s,21,5.42292322872212,0.4777192355943052,7.435454459501312,0.6666478752249965
Canterbury,1960s,22,4.545473429885428,0.3665356602105715,8.206566367866863,0.6384998041267653
Canterbury,1960s,23,4.71664778953642,0.449377983420845,6.386343958332336,0.6927394040801012
